r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.2989579158316633,0.8599048967426138,0.7408691363235336,0.9030800912613777,0.8664334826592804,0.8600895413000863,0.8599050900770072
0.3008817635270541,0.8563702957427591,0.7346540162373647,0.901080874894788,0.8633057452692129,0.8565767534916351,0.8563705352657884
0.30280561122244487,0.852834677246241,0.7283990290171406,0.8991234415962682,0.8601992628601776,0.8530653530347393,0.8528349735775234
0.30472945891783565,0.8492982404568288,0.722104174662861,0.8972088388448879,0.8571152841945244,0.8495557854492904,0.8492986065633921
0.30665330661322643,0.8457611819916236,0.7157694531745261,0.8953381207959876,0.8540550968197709,0.8460485169852359,0.8457616336862186
0.3085771543086172,0.8422236958874496,0.709394864552136,0.8935123482811786,0.8510200283805323,0.8425440366563924,0.842224252428334
0.310501002004008,0.8386859736079041,0.7029804087956905,0.8917325888083432,0.8480114479616998,0.8390428584356635,0.838686658419887
0.3124248496993988,0.835148204051049,0.6965260859051893,0.8899999165616339,0.8450307674633,0.8355455236231641,0.8351490455912907
0.3143486973947896,0.8316105735577237,0.6900318958806331,0.8883154124014746,0.8420794430074737,0.8320526033994897,0.8316116063541277
0.3162725450901804,0.8280732659204592,0.6834978387220215,0.8866801638645598,0.8391589763780138,0.8285647015771436,0.8280745318156221
0.31819639278557116,0.8245364623929718,0.6769239144293546,0.8850952651638547,0.8362709164929039,0.8250824575639641,0.8245380120326825
